file_name,label
file_1089.jpg,식사
file_1090.jpg,욕심
file_1091.jpg,놀라움
file_1092.jpg,현실
file_1093.jpg,한탄
file_1094.jpg,미소
file_1095.jpg,격려
file_1096.jpg,놀라움
file_1097.jpg,거부
file_1098.jpg,거부
file_1099.jpg,짜증
file_1100.jpg,당황
file_1101.jpg,욕심
file_1102.jpg,사랑
file_1103.jpg,구토
file_1104.jpg,당황
file_1105.jpg,환영
file_1106.jpg,조롱
file_1107.jpg,의심
file_1108.jpg,비하
file_1109.jpg,연기
file_1110.jpg,질문
file_1111.jpg,명령
file_1112.jpg,연기
file_1113.jpg,명령
file_1114.jpg,잠
file_1115.jpg,당황
file_1116.jpg,피곤
file_1117.jpg,잠
file_1118.jpg,미소
file_1119.jpg,칭찬
file_1120.jpg,미소
file_1121.jpg,미소
file_1122.jpg,눈물 
file_1123.jpg,춤
file_1124.jpg,포기
file_1125.jpg,분노
file_1126.jpg,공격
file_1127.jpg,미소
file_1128.jpg,충격
file_1129.jpg,질문
file_1130.jpg,피곤
file_1131.jpg,잠
file_1132.jpg,명령
file_1133.jpg,협박
file_1134.jpg,짜증
file_1135.jpg,행복 
file_1136.jpg,거부
file_1137.jpg,공포
file_1138.jpg,포기
file_1139.jpg,미소
file_1140.jpg,도망
file_1141.jpg,감옥
file_1142.jpg,한숨
file_1143.jpg,피곤
file_1144.jpg,미소
file_1145.jpg,미소 
file_1146.jpg,자랑
file_1147.jpg,당황
file_1148.jpg,공격
file_1149.jpg,노래
file_1150.jpg,공격
file_1151.jpg,비하
file_1152.jpg,공격
file_1153.jpg,상사
file_1154.jpg,당황
file_1155.jpg,눈치
file_1156.jpg,질문
file_1157.jpg,공격
file_1158.jpg,식사
file_1159.jpg,거부
file_1160.jpg,배고픔
file_1161.jpg,고함
file_1162.jpg,짜증
file_1163.jpg,흥분
file_1164.jpg,충고
file_1165.jpg,피곤
file_1166.jpg,사과
file_1167.jpg,짜증
file_1168.jpg,짜증
file_1169.jpg,짜증
file_1170.jpg,자비
file_1171.jpg,피곤
file_1172.jpg,미소
file_1173.jpg,거부
file_1174.jpg,공격
file_1175.jpg,한탄
file_1176.jpg,거부
file_1177.jpg,동의
file_1178.jpg,현실
file_1179.jpg,당황
file_1180.jpg,성취
file_1181.jpg,사랑
file_1182.jpg,혼자
file_1183.jpg,놀라움
file_1184.jpg,미소
file_1185.jpg,놀라움
file_1186.jpg,집착
file_1187.jpg,미소
file_1188.jpg,질문
file_1189.jpg,거부
file_1190.jpg,공격
file_1191.jpg,냄새
file_1192.jpg,냄새
file_1193.jpg,냄새
file_1194.jpg,냄새
file_1195.jpg,냄새
file_1196.jpg,냄새
file_1197.jpg,향기
file_1198.jpg,외면
file_1199.jpg,거부
file_1200.jpg,끝
file_1201.jpg,끝
file_1202.jpg,이별
file_1203.jpg,명령
file_1204.jpg,조롱
file_1205.jpg,짜증
file_1206.jpg,행복 
file_1207.jpg,조롱
file_1208.jpg,명령
file_1209.jpg,놀림
file_1210.jpg,고함
file_1211.jpg,인정
file_1212.jpg,미소
file_1213.jpg,분노
file_1214.jpg,공포
file_1215.jpg,자비
file_1216.jpg,명령
file_1217.jpg,명령
file_1218.jpg,연민
file_1219.jpg,거부
file_1220.jpg,조롱
file_1221.jpg,미소
file_1222.jpg,미소
file_1223.jpg,미소
file_1224.jpg,짜증
file_1225.jpg,잠
file_1226.jpg,배신
file_1227.jpg,미인
file_1228.jpg,거부
file_1229.jpg,명령
file_1230.jpg,피곤
file_1231.jpg,애교
file_1232.jpg,연민
file_1233.jpg,발표
file_1234.jpg,미소
file_1235.jpg,협박
file_1236.jpg,경멸
file_1237.jpg,경멸
file_1238.jpg,노래
file_1239.jpg,배고픔
file_1240.jpg,분노
file_1241.jpg,배고픔
file_1242.jpg,배고픔
file_1243.jpg,재산
file_1244.jpg,재산
file_1245.jpg,질문
file_1246.jpg,용서
file_1247.jpg,질문
file_1248.jpg,잠
file_1249.jpg,잠
file_1250.jpg,피곤
file_1251.jpg,무관심
file_1252.jpg,환영
file_1253.jpg,시간
file_1254.jpg,협박
file_1255.jpg,기대
file_1256.jpg,실망
file_1257.jpg,질문
file_1258.jpg,짜증
file_1259.jpg,피곤
file_1260.jpg,실망
file_1261.jpg,피곤
file_1262.jpg,질문
file_1263.jpg,짜증
file_1264.jpg,피곤
file_1265.jpg,피곤
file_1266.jpg,의문
file_1267.jpg,짜증
file_1268.jpg,피곤
file_1269.jpg,격려
file_1270.jpg,비하
file_1271.jpg,잠
file_1272.jpg,질문
file_1273.jpg,분노
file_1274.jpg,협박
file_1275.jpg,명령
file_1276.jpg,미인
file_1277.jpg,명령
file_1278.jpg,미소
file_1279.jpg,거부
file_1280.jpg,잠
file_1281.jpg,자신감
file_1282.jpg,이별
file_1283.jpg,잠
file_1284.jpg,피곤
file_1285.jpg,식사
file_1286.jpg,키스
file_1287.jpg,협박
file_1288.jpg,배고픔
file_1289.jpg,경멸
file_1290.jpg,욕심
file_1291.jpg,눈치
file_1292.jpg,피곤
file_1293.jpg,기상
file_1294.jpg,날씨
file_1295.jpg,시원
file_1296.jpg,시원
file_1297.jpg,명령
file_1298.jpg,인정
file_1299.jpg,추위
file_1300.jpg,피곤
file_1301.jpg,감기
file_1302.jpg,거부
file_1303.jpg,피곤
file_1304.jpg,피곤
file_1305.jpg,눈물 
file_1306.jpg,고백
file_1307.jpg,열정
file_1308.jpg,환영
file_1309.jpg,공격
file_1310.jpg,놀라움
file_1311.jpg,질문
file_1312.jpg,고백
file_1313.jpg,밥
file_1314.jpg,생각
file_1315.jpg,명령
file_1316.jpg,열정
file_1317.jpg,미소
file_1318.jpg,좌절
file_1319.jpg,격려
file_1320.jpg,긴장
file_1321.jpg,반대
file_1322.jpg,갈등
file_1323.jpg,진정
file_1324.jpg,환영
file_1325.jpg,명령
file_1326.jpg,질문
file_1327.jpg,칭찬
file_1328.jpg,휴식
file_1329.jpg,자랑
file_1330.jpg,경멸
file_1331.jpg,무안
file_1332.jpg,무관심
file_1333.jpg,밥
file_1334.jpg,피곤
file_1335.jpg,밥
file_1336.jpg,욕심
file_1337.jpg,명령
file_1338.jpg,거부
file_1339.jpg,욕심
file_1340.jpg,밥
file_1341.jpg,욕심
file_1342.jpg,눈물 
file_1343.jpg,눈물 
file_1344.jpg,눈물 
file_1345.jpg,짜증
file_1346.jpg,춤
file_1347.jpg,환영
file_1348.jpg,환영
file_1349.jpg,질문
file_1350.jpg,공격
file_1351.jpg,우울
file_1352.jpg,행복
file_1353.jpg,미소
file_1354.jpg,거부
file_1355.jpg,노출
file_1356.jpg,감옥
file_1357.jpg,환영
file_1358.jpg,미인
file_1359.jpg,
file_1360.jpg,밥
file_1361.jpg,밥
file_1362.jpg,식사
file_1363.jpg,배고픔
file_1364.jpg,배고픔
file_1365.jpg,최악
file_1366.jpg,연기
file_1367.jpg,고함
file_1368.jpg,식사
file_1369.jpg,고백
file_1370.jpg,자랑
file_1371.jpg,인정
file_1372.jpg,당황
file_1373.jpg,거부
file_1374.jpg,놀라움
file_1375.jpg,맛
file_1376.jpg,명령
file_1377.jpg,자랑
file_1378.jpg,거부
file_1379.jpg,고민
file_1380.jpg,경멸
file_1381.jpg,거부
file_1382.jpg,키스
file_1383.jpg,키스
file_1384.jpg,욕심
file_1385.jpg,피곤
file_1386.jpg,눈물 
file_1387.jpg,미인
file_1388.jpg,소멸
file_1389.jpg,무관심
file_1390.jpg,무관심
file_1391.jpg,환각
file_1392.jpg,도망
file_1393.jpg,미소
file_1394.jpg,명령
file_1395.jpg,도망
file_1396.jpg,자랑
file_1397.jpg,취향
file_1398.jpg,자랑
file_1399.jpg,취향
file_1400.jpg,요구
file_1401.jpg,생각
file_1402.jpg,두통
file_1403.jpg,비하
file_1404.jpg,비하 
file_1405.jpg,노출
file_1406.jpg,노출
file_1407.jpg,눈치
file_1408.jpg,노출
file_1409.jpg,노출
file_1410.jpg,미소
file_1411.jpg,노출
file_1412.jpg,관심
file_1413.jpg,질문
file_1414.jpg,혼란
file_1415.jpg,항의
file_1416.jpg,질문
file_1417.jpg,눈치
file_1418.jpg,조언
file_1419.jpg,희망
file_1420.jpg,조언
file_1421.jpg,좌절
file_1422.jpg,비하
file_1423.jpg,눈치
file_1424.jpg,비하
file_1425.jpg,비하
file_1426.jpg,행복 
file_1427.jpg,공격
file_1428.jpg,식사
file_1429.jpg,식사
file_1430.jpg,미소
file_1431.jpg,식사
file_1432.jpg,식사
file_1433.jpg,행복
file_1434.jpg,미소
file_1435.jpg,경멸
file_1436.jpg,미소
file_1437.jpg,눈물 
file_1438.jpg,협박
file_1439.jpg,무지
file_1440.jpg,피곤
file_1441.jpg,걱정
file_1442.jpg,비하
file_1443.jpg,짜증
file_1444.jpg,자랑
file_1445.jpg,조롱
file_1446.jpg,미인
file_1447.jpg,미소
file_1448.jpg,공격
file_1449.jpg,키스
file_1450.jpg,노출
file_1451.jpg,욕설
file_1452.jpg,당황
file_1453.jpg,공격
file_1454.jpg,행복
file_1455.jpg,협박
file_1456.jpg,좌절
file_1457.jpg,격려
file_1458.jpg,질문
file_1459.jpg,질문
file_1460.jpg,까불
file_1461.jpg,미소
file_1462.jpg,분노
file_1463.jpg,조롱
file_1464.jpg,희망
file_1465.jpg,미소
file_1466.jpg,밥
file_1467.jpg,식사
file_1468.jpg,눈물 
file_1469.jpg,현실
file_1470.jpg,짜증
file_1471.jpg,거부
file_1472.jpg,노래
file_1473.jpg,격려
file_1474.jpg,사랑
file_1475.jpg,현실
file_1476.jpg,기대
file_1477.jpg,휴식
file_1478.jpg,피곤
file_1479.jpg,격려
file_1480.jpg,명령
file_1481.jpg,행복 
file_1482.jpg,비하
file_1483.jpg,협박
file_1484.jpg,지각
file_1485.jpg,궁금
file_1486.jpg,피곤
file_1487.jpg,짜증
file_1488.jpg,분노
file_1489.jpg,정신
file_1490.jpg,짜증
file_1491.jpg,진정
file_1492.jpg,미소
