file_name,label
file_2101.jpg,밥
file_2102.jpg,마음
file_2103.jpg,노력
file_2104.jpg,분노
file_2105.jpg,고생
file_2106.jpg,신뢰
file_2107.jpg,전환
file_2108.jpg,공부
file_2109.jpg,이성
file_2110.jpg,밥
file_2111.jpg,비난
file_2112.jpg,구걸
file_2113.png,슬픔
file_2114.jpg,퇴근
file_2115.jpg,조용
file_2116.png,심심
file_2117.jpg,아기
file_2118.jpg,약점
file_2119.jpg,대학생
file_2120.jpg,고백
file_2121.jpg,거지
file_2122.jpg,좌절
file_2123.jpg,기쁨
file_2124.jpg,눈치
file_2125.jpg,돈
file_2126.jpg,짜장면
file_2127.jpg,귀찮
file_2128.jpg,질투
file_2129.jpg,불쾌
file_2130.jpg,양서류
file_2131.jpg,잠
file_2132.jpg,주먹
file_2133.jpg,수능
file_2134.jpg,위기
file_2135.jpg,맛
file_2136.jpg,비난
file_2137.jpg,두뇌
file_2138.png,강아지
file_2139.jpg,대출
file_2140.jpg,날조
file_2141.jpg,동의
file_2142.webp,
file_2143.webp,
file_2144.jpg,피곤
file_2145.jpg,희귀
file_2146.jpg,엄격
file_2147.jpg,변화
file_2148.jpg,씩씩
file_2149.jpg,신기
file_2150.jpg,시크
file_2151.jpg,쇼크
file_2152.png,배고픔
file_2153.jpg,아침
file_2154.jpg,훈계
file_2155.jpg,최고
file_2156.jpg,예절
file_2157.jpg,교육
file_2158.jpg,외모
file_2159.jpg,별로
file_2160.jpg,취향
file_2161.jpg,측은
file_2162.jpg,인사
file_2163.jpg,대머리
file_2164.jpg,협박
file_2165.jpg,침묵
file_2166.jpg,위법
file_2167.jpg,침
file_2168.jpg,약속
file_2169.jpg,웃음
file_2170.jpg,비난
file_2171.jpg,짜증
file_2172.jpg,침대
file_2173.jpg,공유
file_2174.png,영어
file_2175.jpg,노래
file_2176.jpg,마약
file_2177.jpg,만족
file_2178.jpg,갈매기
file_2179.jpg,축제
file_2180.jpg,민주주의
file_2181.jpg,노래
file_2182.jpg,부끄러움
file_2183.jpg,운동
file_2184.jpg,구걸
file_2185.jpg,명령
file_2186.jpg,치킨
file_2187.jpg,점심
file_2188.jpg,무관심
file_2189.jpg,인정
file_2190.jpg,기쁨
file_2191.jpg,싸움
file_2192.jpg,폭발
file_2193.jpg,피곤
file_2194.jpg,연말
file_2195.jpg,명령
file_2196.jpg,포르노
file_2197.jpg,냄새
file_2198.jpg,양치
file_2199.jpg,공부
file_2200.jpg,커피
file_2201.jpg,생일
file_2202.jpg,더럽
file_2203.jpg,아침
file_2204.jpg,인생
file_2205.jpg,기상
file_2206.jpg,수면
file_2207.jpg,반대
file_2208.jpg,죽음
file_2209.jpg,비난
file_2210.jpg,아저씨
file_2211.jpg,추방
file_2212.jpg,싸움
file_2213.jpg,협박
file_2214.jpg,위축
file_2215.jpg,피곤
file_2216.jpg,노화
file_2217.jpg,마무리
file_2218.jpg,한우
file_2219.jpg,저지
file_2220.jpg,식사
file_2221.jpg,갈비
file_2222.jpg,거짓말
file_2223.png,짜장면
file_2224.png,궁금
file_2225.jpg,자폭
file_2226.jpg,무관심
file_2227.jpg,수영
file_2228.jpg,도망
file_2229.jpg,사표
file_2230.jpg,퇴근
file_2231.jpg,거지
file_2232.jpg,칭찬
file_2233.jpg,난리
file_2234.png,비난
file_2235.jpg,웃음
file_2236.jpg,비하
file_2237.jpg,동의
file_2238.jpg,눈물
file_2239.jpg,돈
file_2240.jpg,산책
file_2241.jpg,영어
file_2242.jpg,노출
file_2243.jpg,그냥
file_2244.jpg,초대
file_2245.jpg,키스
file_2246.jpg,아침
file_2247.jpg,친구
file_2248.jpg,냄새
file_2249.jpg,불쌍
file_2250.jpg,형
file_2251.jpg,조용
file_2252.jpg,그만
file_2253.jpg,폭발
file_2254.jpg,추궁
file_2255.jpg,감탄
file_2256.webp,모방
file_2257.jpg,눈물
file_2258.jpg,맥주
file_2259.jpg,애절
file_2260.jpg,따뜻
file_2261.jpg,배고픔
file_2262.jpg,배고픔
file_2263.jpg,배고픔
file_2264.jpg,퇴장
file_2265.jpg,욕
file_2266.jpg,안녕
file_2267.jpg,훌륭
file_2268.jpg,노예
file_2269.jpg,열의
file_2270.jpg,이해
file_2271.jpg,비난
file_2272.jpg,구라
file_2273.jpg,물
file_2274.jpg,유혹
file_2275.jpg,멍
file_2276.jpg,기쁨
file_2277.jpg,화
file_2278.jpg,어이
file_2279.jpg,귀가
file_2280.jpg,물
file_2281.jpg,비밀
file_2282.jpg,당황
file_2283.jpg,음식
file_2284.jpg,대답
file_2285.jpg,자신감
file_2286.jpg,위로
file_2287.jpg,놀림
file_2288.jpg,동의
file_2289.png,싫
file_2290.jpg,장관
file_2291.jpg,지각
file_2292.jpg,인사
file_2293.jpg,관심
file_2294.webp,
file_2295.jpg,육아
file_2296.jpg,격분
file_2297.jpg,부자
file_2298.jpg,위로
file_2299.jpg,욕
file_2300.jpg,일
file_2301.jpg,답답
file_2302.jpg,혼자
file_2303.jpg,오더
file_2304.webp,결혼
file_2305.webp,연기
file_2306.webp,티끌
file_2307.webp,속담
file_2308.webp,노력
file_2309.webp,돈
file_2310.webp,늦
file_2311.webp,공부
file_2312.jpg,사표
file_2313.jpg,총
file_2314.jpg,피로
file_2315.jpg,포기
file_2316.jpg,꿈
file_2317.jpg,혼자
file_2318.jpg,무지
file_2319.jpg,거지
file_2320.jpg,계획
file_2321.jpg,웃음
file_2322.png,잠
file_2323.png,외면
file_2324.jpg,협박
file_2325.jpg,친구
file_2326.jpg,당황
file_2327.jpg,불안
file_2328.jpg,방해
file_2329.jpg,인사
file_2330.jpg,바쁘
file_2331.jpg,협박
file_2332.jpg,비난
file_2333.jpg,단호
file_2334.jpg,입
file_2335.png,합의
file_2336.jpg,인생
file_2337.jpg,격노
file_2338.jpg,폭발
file_2339.jpg,폭발
file_2340.jpg,무시
file_2341.jpg,착하
file_2342.jpg,음식
file_2343.jpg,비하
file_2344.jpg,울음
file_2345.jpg,망
file_2346.png,사랑
file_2347.jpg,농담
file_2348.jpg,인정
file_2349.jpg,소주
file_2350.jpg,얼굴
file_2351.jpg,욕
file_2352.jpg,질문
file_2353.jpg,기분
file_2354.jpg,무시
file_2355.jpg,아침
file_2356.jpg,어쩌
file_2357.jpg,어른
file_2358.jpg,게시
file_2359.jpg,코로나
file_2360.jpg,집
file_2361.jpg,외식
file_2362.jpg,바이러스
file_2363.jpg,충격
file_2364.jpg,결혼
file_2365.jpg,고민
file_2366.jpg,학과
file_2367.webp,친구
file_2368.jpg,아이
file_2369.jpg,기대
file_2370.jpg,청소년
file_2371.jpg,행복
file_2372.jpg,꿈
file_2373.jpg,시험
file_2374.jpg,욕
file_2375.jpg,협박
file_2376.jpg,실망
file_2377.jpg,혼자
file_2378.jpg,회사
file_2379.jpg,일
file_2380.jpg,회의
file_2381.jpg,단호
file_2382.png,붙잡
file_2383.png,통증
file_2384.jpg,진단
file_2385.jpg,다정
file_2386.jpg,박수
file_2387.jpg,칭찬
file_2388.jpg,관심
file_2389.jpg,무관심
file_2390.jpg,만족
file_2391.jpg,공주
file_2392.jpg,사랑
file_2393.jpg,칭찬
file_2394.jpg,웃음
file_2395.jpg,인사
file_2396.jpg,하루
file_2397.jpg,발표
file_2398.png,신뢰
file_2399.jpg,감사
file_2400.jpg,로봇
file_2401.jpg,출발
file_2402.jpg,아사
file_2403.jpg,출발
file_2404.jpg,죽음
file_2405.jpg,거절
file_2406.jpg,결혼
file_2407.jpg,막말
file_2408.jpg,결혼
file_2409.jpg,축하
file_2410.jpg,심취
file_2411.jpg,신혼
file_2412.jpg,역할
file_2413.jpg,무심
file_2414.jpg,미녀
file_2415.jpg,비하
file_2416.jpg,뺨
file_2417.jpg,비난
file_2418.jpg,피곤
file_2419.jpg,머리
file_2420.jpg,머리
file_2421.jpg,대머리
file_2422.jpg,피곤
file_2423.png,의심
file_2424.jpg,진심
file_2425.jpg,상사
file_2426.jpg,수면
file_2427.jpg,기타
file_2428.jpg,다정
file_2429.jpg,사랑
file_2430.jpg,조용
file_2431.jpg,심심
file_2432.jpg,냄새
file_2433.jpg,음식
file_2434.jpg,거절
file_2435.jpg,일
file_2436.jpg,?
file_2437.jpg,식사
file_2438.jpg,빵
file_2439.jpg,팩트
file_2440.jpg,반성
file_2441.jpg,배제
file_2442.jpg,충격
file_2443.jpg,기운
file_2444.jpg,퇴근
file_2445.png,식사
file_2446.jpg,유감
file_2447.jpg,쌈
file_2448.jpg,구경
file_2449.jpg,의견
file_2450.jpg,눈치
file_2451.jpg,웃음
file_2452.jpg,우울
file_2453.jpg,사과
file_2454.jpg,포기
file_2455.jpg,중퇴
file_2456.jpg,기권
file_2457.jpg,평화
file_2458.jpg,불운
file_2459.png,
file_2460.jpg,호감
file_2461.jpg,무관심
file_2462.jpg,시비
file_2463.png,행복
file_2464.jpg,행운
file_2465.jpg,진심
file_2466.jpg,유혹
file_2467.png,저주
file_2468.png,감사
file_2469.jpg,저주
file_2470.jpg,불만
file_2471.jpg,눈물
file_2472.jpg,의심
file_2473.jpg,눈물
file_2474.jpg,무관심
file_2475.jpg,화해
file_2476.jpg,키스
file_2477.jpg,택시
file_2478.jpg,악수
file_2479.jpg,구타
file_2480.png,단합
file_2481.jpg,시작
file_2482.png,최면
file_2483.jpg,당황
file_2484.jpg,웃음
file_2485.jpg,마무리
file_2486.png,미소
file_2487.jpg,실성
file_2488.jpg,웃음
file_2489.jpg,약속
file_2490.jpg,돼지
file_2491.jpg,쓸쓸
file_2492.jpg,자신감
file_2493.jpg,걱정
file_2494.jpg,무관심
file_2495.jpg,침묵
file_2496.jpg,첫사랑
file_2497.jpg,격분
file_2498.jpg,추방
file_2499.jpg,친구
file_2500.jpg,포기
